Number;Start time in milliseconds;End time in milliseconds;"Text"
126;890060;893100;"That's the condition."
127;896250;897730;"Tell him you're okay."
128;905010;907620;"Before we entered the palace,"
129;908880;911050;"Gon was really worried about you."
130;916310;919930;"Give him some peace of mind..."
131;924170;925570;"He was just buying time."
132;926090;928270;"He had no intention of letting them meet."
133;928670;930260;"That was the idea..."
134;936940;937990;"Help..."
135;939410;943530;"make him feel a little better, if you can..."
136;944700;949430;"Only you can do that now!"
137;954740;957640;"No one else..."
138;959510;960830;"can do it."
139;966140;967270;"I can't..."
140;969950;972910;"do anything!"
141;982800;984380;"Once he'd said those words,"
142;985530;989420;"the dam within him burst."
143;1004660;1005770;"He's completely defenseless."
144;1006480;1007930;"Change in plans..."
145;1007930;1010030;"Kill him now, #1!"
146;1017320;1021410;"When Palm had infiltrated the palace,"
147;1021410;1025710;"arriving at the exit Knov had 
placed near the stairway,"
148;1026100;1028100;"Pitou's <i>En</i> returned."
149;1029160;1036300;"Surrounded by aura so evil that she felt 
as though she'd be crushed to dust,"
150;1036870;1039510;"she reached the same conclusion Knov had."
151;1041470;1048060;"As she watched Pouf slowly and silently 
descend the stairs, she made her decision."
152;1049090;1050870;"She plotted to take her own life,"
153;1050870;1055010;"so she would look like a despairing girl 
who could not bear Bizeff violating her."
154;1057010;1060080;"However, Pitou prevented that from happening."
155;1061220;1066550;"As one cannot help but shiver in the cold,"
156;1066550;1069470;"no one could blame Palm for reflexively using aura"
157;1069470;1074090;"to protect herself from Pitou's evil aura 
at the moment she was exposed to it."
158;1074800;1077180;"The Royal Guard was interested in her aura,"
159;1077180;1079970;"and after receiving permission from the fasting King,"
160;1080390;1086010;"Pitou and Pouf made her experimental soldier #1."
161;1087440;1089850;"Precedent had demonstrated those who remembered"
162;1089850;1092520;"their pasts had stronger mental fortitude."
163;1093720;1099830;"This was most noticeable in Ants who 
had learned how to use <i>Nen</i>."
164;1100210;1105690;"Memories of the past tended to both assist 
and deter the growth of soldiers."
165;1106630;1109550;"Deterrence generally happened"
166;1109550;1112900;"when memories led to emotional reactions."
167;1113710;1119100;"Thus, the two Royal Guards concluded 
that they should use Pitou's Dr. Blythe"
168;1119100;1123330;"to destroy the connection between 
Palm's memories and her emotions."
169;1124610;1129140;"The experiments that produced Cheetu 
and Leol confirmed that those"
170;1129140;1133640;"who retained more of their memories 
emerged from their cocoons sooner."
171;1135050;1139440;"To quickly and quietly conquer humanity,"
172;1139440;1143680;"leaving soldiers with their memories, while 
keeping control of them, would be best."
173;1145020;1148330;"Palm was the perfect test subject."
174;1151240;1155660;"The success of her experiment would 
signify the end of the human race."
175;1156590;1158470;"Now go, #1..."
176;1159070;1161910;"Beat the kid before you to death!"
177;1161910;1163000;"Shut up."
178;1168590;1169970;"I am"
179;1171040;1172880;"Palm Siberia."
180;1177410;1179240;"I'm not #1!"
181;1187650;1192500;"I will never become a pawn to you Ants..."
182;1194330;1196310;"Even if it costs my life!"
183;1218030;1219180;"Killua..."
184;1220650;1222240;"I have you to thank."
185;1224710;1227350;"There was a wall inside my head."
186;1228240;1230860;"My emotions were separated from my body."
187;1231580;1233320;"I couldn't do anything about it."
188;1234570;1237100;"I've been like this since I woke up."
189;1238710;1241280;"You removed the barrier."
190;1242580;1245170;"Don't say that there's nothing you can do."
191;1250420;1255110;"If I can do anything to help Gon, I'll be happy to."
192;1257080;1258660;"But you must not forget..."
193;1260810;1265110;"You are the one Gon needs most."
194;1283320;1284470;"What is it?"
195;1285170;1286420;"Failure."
196;1286950;1288570;"That's all there is to it."
197;1290870;1292710;"Slow and steady it is."
198;1293350;1297470;"Soldiers do not need memories or emotions..."
199;1298830;1302740;"Which also means I no longer need Pitou's power."
200;1303760;1308240;"I can create soldiers on my own!"
201;1310390;1315260;"That will make it easier 
to build a new kingdom"
202;1316680;1319740;"for the King and me."
203;1404730;1407620;"Next time: Great Power x And x Ultimate Power"
204;1407620;1410580;"Oh, Knuckle... You're lending me this manga?"
205;1410580;1413010;"Wait, this is mine."
206;1413010;1414590;"Oh, well."
