Number;Start time in milliseconds;End time in milliseconds;"Text"
73;403390;406120;"Oops, didn't mean to do that."
74;406890;408490;"Oh, well."
75;408490;410680;"I'm getting bored with these guys."
76;411890;413750;"Guess I'll get rid of Rover, too."
77;420160;424720;"When you beg like that, 
I just want to kill you more."
78;425850;427190;"Stop!"
79;428250;429320;"Kite..."
80;429320;430820;"Don't move carelessly."
81;431530;433400;"There's more than one enemy."
82;434360;436330;"They want you to rush over."
83;454220;456080;"Bye-bye."
84;456670;458020;"H-Hel—"
85;460020;461350;"Don't look away."
86;461660;464990;"If they shoot a projectile your way, 
you won't be able to see it."
87;472430;473670;"I've got it."
88;474230;478540;"You three will be my new dogs."
89;480370;484150;"Chimera Ants have always been aggressive,"
90;484700;489130;"but it seems consuming malicious humans 
has made them even more evil."
91;489130;491200;"Huh? What do you mean?"
92;491200;492760;"Phagogenesis."
93;493610;498780;"If we don't deal with them here, 
many more will die!"
94;504180;505560;"Capture them!"
95;510220;512200;"I'll take the one in back."
96;512670;515950;"You boys will have to deal 
with the two rushing us."
97;515950;516980;"Right!"
98;516980;517660;"Got it."
99;517880;519360;"Do not hesitate."
100;519360;520790;"You must fight to kill."
101;520790;521780;"Bring it!"
102;543050;545230;"Ha, take this."
103;545230;547900;"My unblockable Thousand Punches!"
104;567310;569500;"That was close."
105;569500;572380;"You have more power than I expected."
106;572860;575790;"These guys are really tough."
107;576140;579890;"They have the hard shells of insects, 
combined with human agility..."
108;581000;583890;"What's on your mind now?"
109;584730;585640;"He's right."
110;587200;589140;"I can't hesitate!"
111;589890;592570;"First comes rock..."
112;593540;594430;"What?"
113;600810;605250;"Little boy, do you want your new 
name to be Spot or Rover?"
114;607230;608750;"Don't hesitate to kill."
115;610700;614810;"You'll be roving around the land of the 
dead in no time, so I'll call you Rover!"
116;615240;617310;"Been a while since I flipped my switch on."
117;622910;624970;"{\fad(296,1)}Snake Awakens"
118;625200;626230;"Damn you!"
119;631210;632820;"Curse you!"
120;632820;634210;"Take this!"
121;643380;644840;"Fool!"
122;644840;647120;"This is the poisonous one!"
123;648740;649780;"Well?"
124;649780;653440;"How does it feel as the poison 
spreads through your body?"
125;653440;654780;"Does it feel good?"
126;658190;659960;"Very effective."
127;659960;664510;"Once I drug him enough, 
we'll have a human dog."
128;665590;667020;"Are you done over there?"
129;667860;669720;"Oh, not yet?"
130;677510;679050;"How..."
131;680380;683980;"My body is immune to poison."
132;684500;686890;"Ah, I see."
133;687370;690370;"If you behave, I'll kill you fast."
134;690910;693260;"Oh, well..."
135;693260;696090;"It just means that I was weaker."
136;704610;706890;"She let that cheap act fool her."
137;752610;756660;"What is this power flowing from his body?"
138;757070;760640;"Any closer, and I'll suffer considerable damage."
139;761600;762530;"But..."
140;763280;764410;"What's wrong?"
141;764890;767030;"Are you getting scared?"
142;768080;770660;"If I don't attack, Yunju will kill me!"
143;771790;773900;"The source of his power"
144;774410;775500;"is his fist!"
145;776150;778990;"He's preparing to launch an attack many..."
146;778990;782680;"No, dozens of times stronger than the last."
147;784160;787170;"Or will he fake the punch and use a kick?"
148;787170;790760;"No, he's definitely going to use his fist."
149;791180;792870;"Then I have no choice."
150;792870;796510;"I'll sacrifice my eight left 
legs to block his punch,"
151;796510;799270;"while using the right eight to grab him."
152;799500;802650;"Then I can bite him and inject my venom!"
153;802970;805380;"Let's run a simulation..."
154;819080;820440;"This will work!"
155;820440;821990;"It's just a punch."
156;821990;824330;"No matter how strong it is,"
157;824330;826010;"if I'm prepared, I can take it!"
158;829570;833250;"Hey, we should get started soon."
159;833250;834770;"Wait a little longer."
160;835120;836380;"Screw that!"
161;836380;838900;"You don't have a choice in the matter."
162;842660;845400;"Now, entertain me."
163;850210;851570;"Very well..."
164;854170;855660;"What..."
165;856690;859620;"Why are you here?"
166;861330;863440;"This is my castle."
167;863440;865980;"A king needs no reason to be in his castle."
168;866470;869650;"There are many drugs here 
that emit strong odors."
169;870100;872670;"I would expect you to avoid this place."
170;873370;876370;"Shut up... I like this place!"
171;878160;880900;"What happened to the head of NGL?"
172;881440;883140;"He would have been here."
173;883140;884340;"Beats me!"
174;884730;888340;"He's probably inside the Queen's belly."
175;890900;893550;"I'm going to build my own kingdom starting here."
176;893550;896020;"Then I'll take control of the whole world."
177;896020;900640;"That will be impossible for a 
boor who amuses himself"
178;900640;902420;"by making dogs of humans."
179;903720;905350;"Really now?"
180;905350;909800;"I can't wait to strip you down and 
put a collar around your neck!"
181;917150;918020;"Damn!"
182;939300;940170;"Huh?"
183;943130;945180;"Hey! Get down here!"
184;946260;949510;"You only summon me when you're in trouble."
185;949510;950970;"You'd better watch it."
186;951250;954130;"I don't have time for small talk."
187;954130;955380;"Hurry it up."
188;955380;956890;"Oh, really?"
189;956890;958220;"You're so impatient."
190;960420;962220;"Are you insulting me?"
191;962220;964300;"Forget about turning you into a dog!"
192;964300;965980;"I'm gonna kill you!"
193;965980;967440;"4!"
194;967440;968560;"Four, huh?"
195;968560;969850;"Damn, bad spin."
196;969850;971070;"What was that?"
197;971340;974640;"I have no bad spins, bastard!"
198;975600;977920;"Die!"
199;1001540;1004280;"I'll pretend to attack,"
200;1004280;1006520;"while I block his punch."
201;1006910;1009620;"Then I grab him and bite."
202;1010060;1011190;"Here I go!"
203;1014060;1016230;"Rock... Paper..."
204;1016230;1017490;"Just as I thought!"
205;1017490;1018660;"Block!"
206;1019110;1021250;"Scissors!"
207;1021410;1022410;"What?"
208;1027810;1030420;"A-A sword?"
209;1030810;1031940;"Impossible..."
210;1031940;1034930;"Where was he hiding that?"
211;1041440;1043840;"But this could be perfect."
212;1043840;1045870;"I can pretend I've been defeated,"
213;1045870;1048900;"then wait for an opening to bite him!"
214;1071360;1073840;"You can't relax after dismembering them."
215;1075590;1078330;"The head and body can survive"
216;1078330;1082520;"an entire day after they've been separated."
217;1083510;1086480;"You must crush the head."
218;1086860;1093030;"And preferably, you'll kill 
them quickly and quietly."
219;1095300;1097270;"Oh, it's him!"
220;1097270;1099110;"The thing that shot us."
221;1099380;1101180;"I got a slot machine in my mouth!"
222;1101180;1103230;"It goes from 1 to 9."
223;1103230;1105350;"Each number summons a different weapon."
224;1105350;1108220;"This is my Crazy Slot!"
225;1108220;1110390;"Don't forget the name!"
226;1110680;1112140;"Just go away."
227;1114240;1116120;"That's a strange power..."
228;1116860;1118400;"It talks by itself?"
229;1118790;1120010;"Apparently."
230;1120700;1122620;"If it uses a slot machine,"
231;1122620;1125270;"doesn't that mean you can't 
choose your weapon?"
232;1125270;1127970;"Yes, and I cannot"
233;1127970;1133440;"change or get rid of the 
weapon I receive until I use it."
234;1135610;1137790;"It's very aggravating."
235;1138600;1139890;"In that case..."
236;1139890;1142030;"Why did you come up with this power?"
237;1149030;1152040;"We've lost the signal from Yunju's team."
238;1152650;1154040;"Were they killed?"
239;1155550;1159880;"The signal indicated three enemies,"
240;1159880;1164430;"and that they looked tastier than the others."
241;1165720;1168160;"They must be rare humans."
242;1169810;1172060;"And we have cause to fight."
243;1172710;1175840;"Isn't Yunju using that factory as a base?"
244;1175840;1180200;"So the rare humans should 
still be near the factory."
245;1180660;1183810;"Let's go! Tonight, we feast!"
246;1183810;1185640;"Feast!"
247;1188100;1193080;"Both of your powers are much 
easier to use than mine."
248;1193390;1196780;"Compared to that thing of yours? No kidding."
249;1196780;1197840;"Yeah."
250;1198470;1202890;"Gon, you appear to have incorporated 
Enhancer, Transmuter, and Emitter"
251;1202890;1205720;"abilities into your Rock-Paper-Scissors."
252;1206010;1210730;"Yep, but my natural affinity 
lies with Enhancer abilities."
253;1211140;1213920;"Killua used lightning. 
Are you a Transmuter?"
254;1213920;1218480;"Yeah, but it's not that strong, 
and I lose energy fast."
255;1219190;1221280;"You'll have the chance to improve."
256;1221900;1222990;"Let's hurry."
257;1223650;1224950;"The nest is close."
258;1243180;1245540;"I don't get it..."
259;1247920;1250570;"I can feel power rushing into me."
260;1256130;1260480;"My body is overflowing with energy!"
261;1262660;1265000;"What is this?!"
262;1267990;1269040;"What's wrong?"
263;1269730;1271480;"A signal from one of my soldiers."
264;1271970;1274290;"Rammot is acting strangely."
265;1274290;1275630;"Rammot?"
266;1283540;1284860;"Well?"
267;1285210;1286610;"Look at this!"
268;1287820;1290660;"I feel reborn!"
269;1294850;1298240;"Can you see that light, Peggy?"
270;1300660;1304070;"What tremendous life energy..."
271;1314540;1319110;"A Chimera Ant has finally 
discovered the power of <i>Nen</i>."
272;1405890;1408390;"Next time: Inspiration x To x Evolve."
273;1408840;1410590;"I want inspiration to evolve!"
274;1410590;1412660;"When will you evolve?"
275;1412660;1413960;"Now!"
