Number;Start time in milliseconds;End time in milliseconds;"Text"
87;359520;362280;"But then you'd have no cards to protect it."
88;362700;365260;"That's why you need a copy of Prison."
89;365710;366740;"Exactly."
90;367240;369640;"At any rate, to carry out this plan,"
91;370110;375300;"we'll need you all to memorize 
the forty different spell cards."
92;377180;380150;"Those four Galgaida cards 
netted us 120,000 Jenny."
93;380800;382850;"They were pretty valuable."
94;382850;384820;"We don't need to worry about money now."
95;384820;388150;"Let's buy some food and water, 
so we can start for Masadora!"
96;388870;391160;"First, we'll need a map."
97;391160;397910;"Map of Island 

A detailed map 
showing cities 
and important 
locations, as well 
as useful information 
such as hot spots!"
98;391160;397910;"Map of Island 

A blank map that 
automatically fills in 
locations as the owner 
visits and gathers 
information about them."
99;392420;395750;"The one with information costs 650,000,"
100;395750;397910;"while the blank one is 20,000."
101;398500;399690;"Which one should we get?"
102;399690;400790;"The 20,000 one."
103;401090;403990;"It'll be more fun to fill it in ourselves."
104;403990;406280;"You're so positive, it's painful."
105;407420;407970;"Gain."
106;412290;414430;"This doesn't tell us anything."
107;414860;416060;"Then let's ask."
108;417370;419940;"Head north for eighty kilometers."
109;419940;422550;"After you pass the mountain, 
you'll reach a lake."
110;422990;427620;"If you follow the lake north, 
you should reach Masadora."
111;428280;431430;"If we hurry, we can go 
eighty kilometers in a day."
112;431430;432280;"Yep."
113;432280;434310;"Assuming you survive."
114;435240;437660;"The mountain is crawling with bandits."
115;437660;441960;"And once you pass the mountain, 
you'll encounter hordes of monsters."
116;442350;443330;"Bandits?"
117;443330;444460;"Monsters?"
118;445000;447450;"Now it sounds more like an RPG!"
119;447450;449490;"I wanna see these monsters!"
120;449490;450520;"Let's hurry up!"
121;452140;453360;"All right!"
122;453360;454910;"Off we go!"
123;454910;456220;"Please wait!"
124;459160;460200;"I beg you!"
125;460200;460850;"What?"
126;460850;463270;"Please let me join you!"
127;463830;465170;"Oh, sorry."
128;465170;465730;"Can't."
129;466680;468230;"Wh-Why not?"
130;468730;469740;"You'd be a nuisance."
131;470940;472770;"Little brat..."
132;472770;474960;"You dare call me a nuisance?"
133;474960;479750;"If I chose to, I could mop the floor with 
you, with one hand behind my back."
134;480220;481540;"That does it."
135;481540;485210;"I was just going to tease these boys a little,"
136;485210;489170;"but now I'm going to ruin their lives."
137;491690;493240;"Hey, hold it right there!"
138;493240;494570;"Please!"
139;494570;497840;"I'll try really hard not to get in your way!"
140;501610;504900;"Okay, I have most of the information we need."
141;505190;507540;"Then, can you tell us what you found?"
142;507540;510400;"All right. I'll start with number one."
143;510840;513210;"I tried a hundred different people in this city,"
144;513210;514940;"and they all gave the same response"
145;514940;517230;"when faced with an unusual question."
146;518290;520950;"This is typical behavior 
for in-game characters."
147;521390;522230;"Number two."
148;522910;523790;"Book."
149;525440;532920;"Rock 

A normal rock found 
on the ground. 
Does decent damage 
when thrown."
150;526200;527620;"This card is real."
151;528170;530490;"This one is a copy Kortopi made."
152;531400;532310;"Gain."
153;534460;536430;"Kortopi's card didn't transform."
154;536830;538950;"I believe that means the game's program"
155;538950;541570;"didn't recognize Kortopi's card."
156;542060;543180;"Number three."
157;543700;546940;"Shizuku's vacuum works in this world,"
158;546940;550570;"but it won't work on any items 
with special abilities."
159;551000;554270;"I think that's because the game was programmed"
160;554270;556610;"so <i>Nen</i> couldn't be used to collect cards."
161;558080;558820;"So?"
162;559600;561370;"However, the above three points"
163;561370;563330;"indicate another possibility."
164;564380;567020;"This game isn't taking place 
in a virtual world."
165;567390;570080;"It's based somewhere in the real world."
166;570700;571840;"What do you mean?"
167;572420;576020;"If the players actually entered the game,"
168;576020;579830;"their spirits would detach from 
their bodies and enter the console,"
169;579830;582100;"leaving the bodies behind."
170;582410;585260;"Sending them physically into the 
game would be unnecessary."
171;585850;589160;"And separating spirit from 
body should require more"
172;589160;592980;"than standing before a console and using <i>Hatsu</i>."
173;593650;598120;"It's more logical that the players 
are actually warped elsewhere."
174;598500;599240;"Thus,"
175;599630;603780;"<i>Greed Island</i> isn't a real game."
176;603780;608280;"It's a trap that sends players who 
use <i>Hatsu</i> here, to this island."
177;609630;611070;"That makes sense."
178;611070;613000;"But what does it mean?"
179;613850;617010;"Do you remember the reward 
for clearing this game?"
180;617310;618540;"Let's see..."
181;618540;619510;"What was it?"
182;620430;623370;"You can select three item cards"
183;623370;628270;"from your restricted slots, 
to take back to the real world."
184;628580;629630;"Right."
185;629630;634230;"That means these items can 
be used outside the island."
186;634230;637540;"If this game takes place in the real world,"
187;637540;639620;"it should be possible to remove"
188;639620;642220;"the treasure without clearing the game."
189;642220;643140;"I understand."
190;643740;644560;"Book."
191;647390;650860;"At the moment, we only 
know about a few items."
192;650860;653790;"It would be ideal to learn all of the cards."
193;654340;658710;"So our first objective is 
the spell card God Eye."
194;656150;659300;"{\fad(172,1)}God Eye 

Grants the user the effects 
of Analysis and List on 
cards 001-099 at any time. 
(Effect lasts until player 
leaves the game.) 

[LR][CONT]"
195;659930;662900;"Now we just need to find Phinks and Feitan."
196;667220;669260;"Another cheap map?"
197;669810;673130;"But he was carrying a lot of spell cards."
198;673130;675590;"Well, let's split up for now."
199;676150;679070;"In one week, we'll meet in Masadora."
200;679430;682920;"It's a contest to see who 
can kill more players."
201;682920;685870;"Okay, be sure to take their cards first."
202;700480;702710;"Hey, what should we do about her?"
203;705550;707140;"Just ignore her."
204;707140;710180;"Once the bandits show up, 
we'll have a chance to ditch her."
205;710180;712140;"Isn't that kind of mean?"
206;712530;713980;"What are you talking about?"
207;713980;717520;"Tsezgerra let her pass, 
so she must have strong <i>Nen</i>."
208;717960;720530;"She should be able to escape if it gets hairy."
209;727720;729540;"I didn't think she'd keep up this long."
210;730520;733190;"They have considerable physical strength."
211;733190;735020;"For a couple of kids, anyway."
212;744400;745240;"Let's take them."
213;745240;746050;"Yeah."
214;750960;752340;"Please help us!"
215;752340;753520;"We beg you!"
216;753780;754580;"Huh?"
217;766270;768180;"A disease is going around the island."
218;769430;771190;"It starts with a mild fever,"
219;771190;775140;"grows to a high fever, and 
eventually leads to death."
220;776480;780450;"All we can do is use medicine 
to keep the fever in check."
221;781960;785020;"But the medicine will only work for a week."
222;786490;788740;"It's also incredibly expensive,"
223;788740;791080;"and we've run out of money..."
224;793330;795620;"We've all fallen ill,"
225;795620;798590;"so we're unable to do any bandit work."
226;800190;801400;"Is it contagious?"
227;801400;803420;"That's just a scenario."
228;803840;807500;"My son only has two or three days to live!"
229;807500;811660;"Could you spare us any money?"
230;812180;814510;"This is an in-game event, right?"
231;814510;816680;"Yeah, if we give them money,"
232;816680;820310;"they should provide us with 
items or information."
233;820900;823630;"Uh, how much do you need?"
234;823630;825270;"80,000 Jenny."
235;827300;829430;"That's all we have left."
236;829430;832460;"So they know everything about us."
237;832460;833430;"Um,"
238;833430;837320;"I have enough to cover 80,000 Jenny."
239;837320;840190;"Ah, could you shut up for a moment?"
240;841450;843570;"I'm gonna kill that brat."
241;843890;845020;"Got it."
242;845020;847360;"We can give you 80,000 Jenny."
243;847360;848900;"Really?"
244;848900;850480;"Thank you so much!"
245;850480;852580;"You've saved my son's life!"
246;853080;855000;"I'm c-cold."
247;855000;856150;"So cold..."
248;857740;858750;"Oh, no!"
249;858750;860680;"If his body gets any colder,"
250;860680;863690;"he'll die before we can 
get him the medicine!"
251;864550;867390;"If only we had some children's clothes!"
252;867390;869470;"Some children's clothes!"
253;871680;874560;"Um, I can give him my clothes."
254;875280;876350;"That'd really be okay?"
255;876350;879230;"You're like angels!"
256;879790;882060;"Words are not enough..."
257;882410;885110;"...to express our gratitude!"
258;885680;887850;"Nah, we don't need thanks."
259;887850;889930;"How about some information or items?"
260;895700;897000;"We got nothing?"
261;897360;901000;"We lost our clothes, 
and now we're totally broke."
262;901500;903620;"Damn, they're mocking us!"
263;904990;907260;"What was that about?"
264;908410;910720;"But once we get past this mountain,"
265;910720;912830;"we'll find lots of monsters, right?"
266;912830;913820;"Yeah."
267;913820;917520;"If we beat them and turn them into cards, 
we can sell them for lots of cash."
268;918000;920520;"We finally get to start fighting!"
269;920850;922520;"Time to see what you've got."
270;922520;923860;"Ditto."
271;923860;928150;"I wanna see what you accomplished 
during your secret training."
272;934450;936150;"This area is rocky..."
273;939170;940130;"Let's go!"
274;940130;940910;"Yeah!"
275;948230;950160;"There are tons of them!"
276;959990;962270;"Gon's punch did no damage?"
277;963740;966110;"So no amount of punching will take one down."
278;967400;968860;"And there are so many."
279;968860;971360;"In order to disable it with a single attack..."
280;979150;981360;"Bingo! The eye is its weakness."
281;982970;983780;"Book."
282;984600;986280;"Gon, aim for the eye!"
283;986590;987750;"Got it!"
284;1003010;1004950;"They're moving around too much,"
285;1004950;1006640;"but they're doing reasonably well."
286;1009290;1010850;"Weaker than they looked."
287;1010850;1015110;"The card reverted after we 
left it alone for a minute."
288;1015610;1017120;"We can do this."
289;1017120;1020120;"The monsters come with weaknesses."
290;1020720;1023010;"If we stay calm and think, we'll be fine."
291;1023010;1024190;"Okay."
292;1024190;1026000;"Let's head for Masadora, then."
293;1026690;1027630;"Yeah!"
294;1053220;1054030;"Huh?"
295;1055050;1055720;"Gon!"
296;1057270;1058470;"I'm okay!"
297;1058470;1060030;"That didn't hurt."
298;1060310;1061970;"This one's weak."
299;1063330;1064670;"But it's fast!"
300;1064670;1066290;"Let's catch it."
301;1070720;1071300;"Damn!"
302;1075440;1077800;"Watch the trajectory, 
not its current location."
303;1078250;1082270;"With observation, you can learn an 
opponent's pattern of motion."
304;1082640;1085970;"Your eyes are sharp, but you 
aren't using them properly."
305;1088420;1090310;"It got away from us."
306;1090690;1093200;"Well, it won't take very 
long to reach Masadora"
307;1093200;1094820;"if they're all this weak."
308;1095470;1097820;"Don't be stupid!"
309;1098170;1101330;"What if you encounter a monster 
that's both strong and fast?"
310;1109430;1110610;"Bubbles?"
311;1114340;1115230;"It's gone..."
312;1117780;1120480;"It's loud and generates a shock wave,"
313;1120480;1122090;"but it doesn't do any damage."
314;1123070;1124350;"When you touch them,"
315;1124360;1125610;"the red ones don't pop."
316;1127670;1129230;"The white bubbles pop"
317;1129230;1132240;"when they make contact with a human aura."
318;1132970;1136470;"The red ones pop when they make 
contact with anything else."
319;1137140;1141140;"To catch that horse, you must 
identify which bubble is which,"
320;1141140;1144090;"<i>then switch between</i> Zetsu <i>and</i> Ten."
321;1144680;1148320;"That's still too difficult for them."
322;1150530;1152530;"Still..."
323;1153160;1154880;"These boys are..."
324;1155960;1157880;"These boys are just"
325;1159250;1161890;"wasting their potential!"
326;1162690;1167190;"They're raw stones that'll shine like 
diamonds with a little polishing!"
327;1167190;1171700;"But at this rate, they'll run into 
stronger players or monsters,"
328;1171700;1173350;"and it'll be game over!"
329;1177420;1179380;"This one looks tougher."
330;1180820;1182020;"That's it..."
331;1182020;1183510;"I've had enough!"
332;1184360;1185160;"Gyo!"
333;1186720;1188160;"Keep your eyes on it!"
334;1188160;1189190;"Use <i>Gyo</i>!"
335;1189190;1190340;"Don't you know how?"
336;1194250;1195370;"See that?"
337;1195370;1196550;"The armor's just a puppet,"
338;1196890;1199130;"so attacks won't work against it."
339;1205890;1206560;"Here it is!"
340;1214270;1215630;"I got the card!"
341;1217870;1219690;"So you can use <i>Gyo</i>."
342;1219690;1221880;"Why didn't you use it before?"
343;1222370;1224250;"Uh, well..."
344;1224250;1225320;"Yeah..."
345;1225320;1226830;"So you forgot."
346;1231360;1232820;"Why are you just standing there?"
347;1232820;1233600;"Gyo!"
348;1236060;1237470;"What do you see?"
349;1237470;1238900;"The number 1."
350;1238900;1239940;"Good."
351;1239940;1240970;"Listen up."
352;1240970;1244290;"If I lift my finger, you use <i>Gyo</i>."
353;1244290;1246970;"And then you holler out what you see."
354;1247340;1251500;"If you ever sense anything suspicious, use <i>Gyo</i>."
355;1251910;1252840;"Got it?"
356;1253050;1255230;"Wait, why are you ordering us around?"
357;1256660;1257870;"The number 5!"
358;1257870;1258630;"Correct."
359;1259280;1261280;"Drop and give me two hundred push-ups."
360;1261670;1262460;"Huh?"
361;1262460;1263640;"It's your punishment!"
362;1263640;1264540;"Get to it!"
363;1264540;1266240;"What the hell? Why should I?"
364;1266240;1267770;"Got a problem?"
365;1267770;1268990;"You bet!"
366;1268990;1270490;"Who do you think you are?"
367;1270920;1273710;"Oh, I haven't introduced myself yet."
368;1274140;1276980;"I'm the pro Hunter Biscuit Krueger."
369;1276980;1278880;"I first learned <i>Nen</i> forty years ago."
370;1278880;1282360;"I'm going to use my wealth of 
knowledge and experience"
371;1282360;1284780;"to coach you boys."
372;1285140;1287510;"You should be grateful."
373;1287510;1289980;"Forty years ago?!"
374;1289980;1291020;"You're an old hag!"
375;1301100;1304140;"As it turns out, the young girl 
following Gon and Killua"
376;1304140;1307690;"is a highly experienced pro Hunter."
377;1381150;1388220;"G.I. Tutorial"
378;1381610;1384750;"Coming up, it's the 
Greed Island Tutorial!"
379;1386870;1389310;"Today, we'll introduce the card God Eye."
380;1388200;1399040;"God Eye 

Grants the user the effects 
of Analysis and List on 
cards 001-099 at any time. 
(Effect lasts until player 
leaves the game.) 

[LR][CONT]"
381;1389310;1391160;"That's the card Shalnark wants."
382;1391160;1394320;"If you use this spell, you get 
a description of a given card,"
383;1394320;1397840;"number of holders, and total 
number of cards in existence."
384;1397840;1399040;"I want one!"
385;1399430;1401250;"Continue!"
386;1406260;1409170;"Next time: A x Hard x Master."
387;1409170;1410590;"My master is Wing-san!"
388;1410590;1411310;"My master is—"
389;1411310;1411960;"P-Pow!"
390;1412390;1414430;"Another bump on the head..."
