Number;Start time in milliseconds;End time in milliseconds;"Text"
116;938810;942250;"Then why were the soldiers killed,"
117;942560;945000;"but not Flutter?"
118;946370;948070;"Is Flutter on the enemy's side?"
119;948520;949540;"Meaning..."
120;950780;951860;"He's a traitor!"
121;953960;955560;"Is he acting on his own, or..."
122;957410;959140;"Is it Hagya's... Or rather..."
123;960560;962670;"Leol's orders?"
124;979500;981380;"This is pathetic."
125;982820;985130;"When he needed me most, I wasn't there."
126;986160;988860;"And I call myself a Royal Guard?"
127;990600;992760;"I don't even know where the King is."
128;994420;997230;"And I call myself a Royal Guard?"
129;998950;999680;"No."
130;1002270;1003970;"I am a failure!"
131;1007100;1008760;"It's that simple..."
132;1011150;1016390;"Pouf's loyalty made him both strong and weak."
133;1018840;1022960;"The ideals he prioritized were 
unyielding and absolute."
134;1032180;1034460;"Pouf, the former Royal Guard."
135;1034970;1036350;"Now, Pouf..."
136;1036350;1037810;"Useless Pouf..."
137;1038250;1039720;"You utter fool."
138;1040330;1042610;"You failure of a Royal Guard!"
139;1043330;1044980;"Where will you go now?"
140;1045370;1047090;"You have no idea?"
141;1048080;1050840;"And if the King isn't there,"
142;1050840;1053990;"then you'll be more useless 
than scum, won't you?"
143;1054910;1057980;"No, useless Pouf..."
144;1058940;1061310;"You just refuse to accept reality."
145;1063770;1069650;"{\fad(1,792)}You don't want him spending 
time with that <font color="#a7000c">woman</font><font color="#ffffff">!!!!</font>"
146;1064460;1068930;"You don't want him spending 
time with that woman!"
147;1072880;1076760;"His emotions were directed at 
the King as well as himself."
148;1078880;1082520;"An absolute King,"
149;1083330;1085530;"feeling concern for a lowly human..."
150;1086170;1089470;"Visiting the room of a lowly human by choice..."
151;1090190;1091770;"It is unforgivable!"
152;1093050;1094200;"But..."
153;1095070;1097180;"That's probably where the King is..."
154;1100810;1105260;"Before I came here, I knew that much."
155;1105910;1110640;"I didn't fail as a Royal Guard because 
I didn't know the King's location."
156;1111420;1115210;"I failed because I knew where, 
and I didn't go there!"
157;1116590;1120180;"Yes, Pouf, you traitor, lower than scum."
158;1121180;1123700;"You are now a mere bug!"
159;1124430;1126760;"You can no longer expect anything of yourself."
160;1127600;1131790;"Nor are you allowed, then, 
to expect anything of the King!"
161;1132860;1135280;"I can only work for the King..."
162;1135610;1139200;"For the King... For the King... 
For the King... For the King..."
163;1139530;1142200;"For the King! For the King! For the King!"
164;1142480;1143330;"For the King!"
165;1144090;1145850;"For the King!"
166;1147420;1151210;"Instead, his emotions, bordering on fanaticism,"
167;1151700;1157990;"prevented him from thinking clearly in the 
seconds after he arrived in the throne room."
168;1163970;1166410;"I must go to the King."
169;1175330;1176480;"Yo."
170;1182650;1183740;"You're gonna ignore me?!"
171;1186910;1189660;"He goes straight to the King without a glance."
172;1190870;1194740;"Unfortunately, you've been surrounded."
173;1197730;1199000;"What must I do"
174;1200940;1202460;"to have you let me out?"
175;1204240;1207260;"Oh, I'm not letting you out."
176;1208040;1209250;"I see..."
177;1225800;1229160;"{\fad(384,1)}Spiritual Message 
<font color="#ca9ca3">Love Spring of Moth Scales</font>"
178;1226620;1228580;"<i>Spiritual Message.</i>"
179;1244940;1248390;"That's Morel's Smoky Jail..."
180;1249900;1253470;"The ability he's using to separate 
Pouf from the King."
181;1254590;1257640;"If the third floor of the tower 
is surrounded by smoke,"
182;1258570;1260710;"the King and Pitou aren't there."
183;1261620;1262650;"Where are they?"
184;1316500;1319560;"Gon was raring to fight."
185;1404640;1406710;"Next time: Divide x And x Conquer."
186;1406710;1408840;"No, I don't wanna leave you!"
187;1408840;1412010;"It's okay! We're connected 
by an invisible bond!"
188;1412010;1413720;"There you go again—"
189;1412940;1414340;"Two sides of the same coin."
190;1414340;1416060;"Two peas in a pod!"
