Number;Start time in milliseconds;End time in milliseconds;"Text"
56;238050;241080;"Once you've learned the technique, 
you can't forget it."
57;241080;243930;"However, to become a master,"
58;243930;246300;"you'll have to train hard."
59;246300;249900;"But it felt easier than before,"
60;249900;252690;"despite not having been practicing <i>Ten</i>."
61;252690;254310;"That's because"
62;254310;257390;"you were training your spirit each day."
63;257390;259690;"Now, look at your left hand."
64;259690;260480;"Huh?"
65;262330;263550;"It snapped!"
66;265080;267800;"By applying my own <i>Nen</i>, 
I tied the thread such that"
67;267800;269930;"if you broke your promise and used <i>Nen</i>,"
68;270750;272450;"it would snap."
69;272840;274750;"That's actually possible?"
70;275550;277030;"Hey, Wing-san..."
71;277030;278960;"Did you watch Kastro and Hisoka's match?"
72;279330;280840;"Yes, I did."
73;280840;282900;"What was the ability that Hisoka used?"
74;282900;286460;"Could we send loose limbs flying around?"
75;286460;288930;"Hmm, that's a difficult question."
76;289810;292470;"Gon-kun, have you seen the fight on video?"
77;292800;294690;"No, not yet."
78;296450;299230;"Then I'll explain while we watch."
79;307100;311910;"Can you see the threads of aura 
extending from his left hand?"
80;311910;313370;"Threads of aura?"
81;313370;314520;"Yes."
82;315300;316870;"Do you see them?"
83;318520;320170;"N-Nope."
84;320170;322050;"I can't see a thing."
85;322050;323380;"Same here."
86;326940;329840;"Are there really threads of aura"
87;329840;331640;"coming from Hisoka's left hand?"
88;331640;334450;"Yes, Hisoka is using a technique"
89;334450;337900;"that makes his aura difficult to perceive."
90;337980;340980;"{\fad(441,515)}Null"
91;338300;342400;"It's a high-level application of <i>Zetsu</i>, known as <i>In</i>."
92;340980;342400;"{\an8\fad(444,1)}Hide"
93;342820;344000;"When you use <i>In</i>,"
94;344000;346900;"even the strongest opponents will 
find it hard to see your aura."
95;347310;348900;"The most effective counter to this technique"
96;347990;351950;"{\fad(358,307)\an8}Enhance"
97;348900;350370;"is to focus the aura created by <i>Ren</i>"
98;350370;354790;"into your eyes, a technique called <i>Gyo</i>."
99;351950;354790;"{\fad(235,1)\an8}Focus"
100;355320;358440;"The method Gon-kun used 
in his fight with Gido"
101;358440;360230;"might work, as well."
102;360790;363270;"However, you couldn't take offensive action,"
103;363270;365380;"so ultimately, you'd throw your life away."
104;367170;368680;"Right."
105;368680;370940;"My assignment for you two"
106;370940;374440;"is to practice <i>Ren</i> until you 
can see through Hisoka's <i>In</i>."
107;374440;375250;"Eh?"
108;375250;377250;"Uh, master?"
109;377250;379140;"What should I do?"
110;380180;381240;"Zushi,"
111;381240;385150;"you should already be strong 
enough to see past his <i>In</i>."
112;385540;386730;"I should?"
113;387330;390110;"Show them your <i>Ren</i>."
114;393350;394770;"O-Osu!"
115;404100;405010;"Ren!"
116;406960;409230;"It's so strong."
117;409230;411730;"It doesn't have a much greater magnitude,"
118;411730;413930;"but it's very dense."
119;414420;416950;"Then direct that aura into your eyes."
120;416950;417930;"Osu!"
121;427200;428200;"Gyo!"
122;429120;432200;"So, can you see the aura that emanates"
123;432200;433700;"from Hisoka's body?"
124;439150;440460;"Yes."
125;440830;444470;"And how many threads are there?"
126;445320;446960;"Twelve..."
127;446960;449720;"No, I think it's thirteen."
128;450190;451500;"Not quite."
129;451500;453470;"But you were close."
130;456350;458010;"I could really see them!"
131;458010;460670;"You're making excellent progress, Zushi."
132;460670;462040;"O-Osu..."
133;462040;463600;"Thank you very much."
134;463600;466970;"By channeling all your power through <i>Gyo</i>,"
135;466970;470110;"you achieved a level where you 
could see through Hisoka's <i>In</i>."
136;470550;472130;"But with enough training,"
137;472130;475380;"you'll be able to use <i>Gyo</i> while fighting."
138;476980;478610;"Do you understand?"
139;478610;480480;"First, practice <i>Ren</i>,"
140;480480;482830;"and master the <i>Ren</i> application known as <i>Gyo</i>."
141;483280;486580;"Then you'll discover the true nature"
142;486580;488840;"of Hisoka's ability."
143;489270;493030;"And will you be able to use that same ability?"
144;493030;496220;"My answer is both yes and no."
145;497440;499470;"Regardless of what Hisoka's precise power is,"
146;499470;503480;"so long as it uses <i>Nen</i>, you can learn it."
147;503480;504450;"However,"
148;504450;508220;"<i>Nen</i> powers depend on the 
particular individual."
149;508220;511800;"Each of us possesses different 
specialties and preferences."
150;512580;514860;"Thus, <i>Nen</i> differs for each person."
151;515750;517940;"If you're serious about mastering <i>Nen</i>,"
152;517940;520880;"you shouldn't merely copy others' abilities."
153;520880;524000;"It's important that you first identify 
your own strengths."
154;524780;526300;"Strengths..."
155;527100;529610;"You've only just begun to develop."
156;529610;531510;"You haven't settled on one form yet."
157;532060;535560;"Initially, try to grow as much as you can."
158;535560;537640;"That is the purpose of this training."
159;538120;540010;"Train hard,"
160;540010;543180;"play hard, and enjoy life."
161;543180;544370;"Osu!"
162;545660;550870;"The final day of Killua-kun's 
window to fight is June 9th,"
163;550870;552650;"and Gon-kun's is the 10th, correct?"
164;553210;556910;"I'd like you both to register for your final day."
165;557550;559530;"In the meantime, you'll train."
166;560000;562540;"You must learn <i>Gyo</i> 
before it's time for your battle."
167;563020;564050;"Osu!"
168;565980;568890;"Your <i>Ren</i> was impressive, Zushi."
169;568890;572550;"You moved way ahead while I was resting."
170;573010;576280;"No, I still have a long path before me."
171;576280;579680;"Hey, let's practice what we just learned."
172;580060;583120;"Yeah, then let's go to your room, Gon."
173;583120;583930;"Okay."
174;592740;594440;"Killua... Zushi."
175;594860;595690;"Osu!"
176;596250;597950;"We have company."
177;609210;611390;"You guys don't know when to quit."
178;611390;613590;"That's why no one likes you."
179;613890;615910;"Oh, don't be so harsh."
180;615910;618250;"Tell me when you're going to fight,"
181;618250;621350;"because I'd love to be your opponent."
182;623160;626110;"I guess they specialize in hunting newbies."
183;626110;629470;"They want to rack up wins 
by beating us up."
184;629980;632190;"We're getting desperate..."
185;632500;634580;"Because our deadline is nearing."
186;634920;637110;"Come on, let's fight."
187;637520;641520;"I'll even demonstrate my power"
188;642330;643720;"right now."
189;646840;649910;"I'm fighting on June 10th."
190;649910;651130;"Hey, Gon!"
191;652050;654060;"That won't work."
192;654060;657630;"My deadline is May 29th."
193;657630;659640;"Fight on that day."
194;659640;662390;"Who cares about your deadline, moron?"
195;662390;663500;"Let's go."
196;665890;667640;"Gon-chan..."
197;667640;671280;"You and I will fight."
198;673380;675900;"I guarantee it."
199;676490;678440;"Gon, ignore him."
200;680060;681920;"What will you do?"
201;681920;683690;"I'll force him to fight me."
202;693450;696500;"Visualize the energy building in your body."
203;696860;702720;"Power gathers in each cell, and grows."
204;703680;705760;"Then you force that power"
205;705760;706510;"out!"
206;713730;715550;"I'm getting used to this."
207;715550;718030;"Learning when to shroud the 
boosted aura with <i>Ten</i>"
208;718030;719550;"was a little tricky."
209;719550;721030;"A-A little?"
210;721870;724280;"They pick it up too fast!"
211;724620;729290;"But our auras still aren't as strong as Zushi's."
212;729290;730820;"Guess we should practice more."
213;731580;734250;"N-No, that's enough!"
214;734250;736450;"Learning when to rest is part of training."
215;736450;738560;"Let's call it a day."
216;738560;739920;"Really? I can still—"
217;740230;741420;"No!"
218;742060;745650;"If they pass me in half a day, 
I'll lose all my motivation..."
219;746760;748120;"Oh..."
220;748120;749330;"Well, it's okay."
221;749330;750810;"We'll practice more tomorrow."
222;751700;752430;"Yeah."
223;754430;756390;"See you tomorrow."
224;756390;757490;"Bye."
225;763320;764700;"Okay, then..."
226;796810;797980;"I can't..."
227;798560;800980;"I can't move!"
228;801570;803880;"I can't talk or breathe..."
229;804290;806000;"What's going on?"
230;811350;812240;"Oops."
231;818550;820040;"Please..."
232;828380;829930;"Forget it."
233;832500;834830;"I figured you were up to something."
234;835260;838900;"But you don't need dirty tricks 
to make me fight you."
235;839260;840920;"When do you want to fight?"
236;842360;843680;"Don't worry."
237;843680;845550;"I'll let you win."
238;845550;849030;"I'll even give you each a win."
239;849680;851280;"Is that good enough?"
240;853670;856240;"After I get my win off you,"
241;856240;858790;"I'm going to fight Gon-chan."
242;858790;860640;"If you want to fight Gon,"
243;860640;862960;"you'll have to follow his schedule."
244;862960;865790;"He'll be more than happy to fight you."
245;867230;868760;"I can promise you that."
246;871460;872630;"Okay."
247;872630;875080;"If you two are willing to fight,"
248;875080;878400;"we don't need to bother with this."
249;879030;881560;"Let's go register together."
250;882300;885570;"Once that's done, I'll return the boy unharmed."
251;885890;888240;"Yeah, yeah. Sure..."
252;888240;891270;"But only this once."
253;894680;896950;"May 29th..."
254;897650;899830;"Okay, happy now?"
255;899830;900960;"Yes,"
256;900960;903020;"we'll return him."
257;910160;913670;"Oh, just to reiterate, it's a one-time deal."
258;913670;915640;"If you break your promise..."
259;916540;919050;"Eh... Whatever."
260;919050;920370;"Forget it."
261;920370;922540;"What? You got me curious."
262;922540;924900;"What will happen if we break our promise?"
263;925460;927470;"No point in telling you now."
264;927470;930150;"Just keep your word."
265;936980;939660;"Hello? Is this Gon-kun?"
266;943650;947300;"I'm sure you'll understand what this means."
267;948360;953090;"As long as you don't tell anyone, 
and you follow my instructions,"
268;954170;958350;"the three of you will be able to 
train as usual tomorrow."
269;960530;961990;"Zushi..."
270;968870;970740;"How did it go with Gon-chan?"
271;970740;972050;"Perfect."
272;972050;974290;"He's registered for the 30th."
273;975180;976920;"That's two wins."
274;976920;978370;"Too easy."
275;985200;988880;"Not killing people is pretty hard."
276;990800;992530;"Clean living's tough..."
277;1000590;1003770;"Come on down! We have tickets!"
278;1004260;1006770;"These are fresh off the press..."
279;1006770;1009380;"Gon versus Sadaso!"
280;1009380;1012030;"And here's Killua versus Sadaso..."
281;1012670;1016050;"If you don't buy now, you'll regret it!"
282;1016050;1017040;"Pops."
283;1017040;1017910;"Yep?"
284;1018270;1021190;"Does Sadaso have only one arm?"
285;1021190;1025170;"Yeah, the one-armed fighter, 
with the mask-like face."
286;1025480;1029000;"If he catches you with his 
invisible left arm, you're finished."
287;1029000;1031920;"They call him the newbie crusher..."
288;1033940;1035380;"That bastard."
289;1038980;1040430;"Huh? Killua?"
290;1040940;1043310;"Gon, you were here?"
291;1043800;1045690;"Y-Yeah..."
292;1045690;1046740;"Killua-kun,"
293;1046740;1049210;"I believe you helped Zushi last night."
294;1049210;1050190;"Thank you."
295;1050630;1052140;"You feeling all right?"
296;1052140;1053920;"Yeah, I'm fine."
297;1053920;1056190;"I was probably tired."
298;1056190;1058210;"Sorry to worry you!"
299;1058210;1060520;"Oh, Wing-san..."
300;1060520;1062450;"Can we watch that video again?"
301;1063090;1066210;"I've learned how to use <i>Gyo</i>."
302;1068840;1070210;"Really?"
303;1084350;1086140;"Fifteen threads, right?"
304;1086140;1089500;"Thirteen for the cards, one for the scarf,"
305;1089500;1093600;"and a well hidden one that 
leads to the arm he tossed."
306;1094260;1095490;"Continue."
307;1096860;1098220;"Hisoka is..."
308;1098710;1100610;"Hisoka's aura appears"
309;1100610;1102990;"to expand and contract."
310;1103660;1104870;"Or does it"
311;1104870;1107760;"attract certain objects, similar to a magnet?"
312;1107760;1110080;"Why else would his arm reattach?"
313;1110870;1114250;"Or fly into his opponent's chin?"
314;1115340;1117930;"It's probably the former."
315;1118410;1121640;"His aura is elastic, like rubber."
316;1122360;1126390;"That would explain most of his tricks."
317;1129180;1131900;"He's on a completely different level!"
318;1132390;1134600;"Very good... You pass."
319;1135140;1137490;"But I am surprised..."
320;1137490;1141130;"I didn't expect you both to learn <i>Gyo</i> overnight."
321;1142180;1143260;"Gon?"
322;1143930;1144830;"Uh-huh,"
323;1144830;1148260;"but I still couldn't figure out Hisoka's power."
324;1148260;1149620;"So, Killua-kun,"
325;1150440;1155010;"since you finished your assignment, 
I assume you want to fight, yes?"
326;1156100;1159190;"O-Oh, I wasn't trying to 
beat you to the punch."
327;1159190;1162180;"I just got an itch to fight."
328;1163090;1165310;"Yeah, I get it."
329;1165700;1168560;"Gon, they must have threatened you."
330;1169220;1172440;"Actually, I've already chosen my day to fight."
331;1172870;1174610;"May 29th."
332;1174610;1176590;"Mine's May 30th."
333;1177170;1178710;"That's fine."
334;1178710;1182410;"I underestimated how fast you could learn."
335;1182410;1186370;"Spend the remaining days practicing <i>Ten</i> and <i>Ren</i>."
336;1187470;1191420;"Be sure you get plenty 
of practice, rest, and sleep."
337;1191810;1192860;"Osu!"
338;1194900;1195940;"Killua..."
339;1196830;1199760;"They must have threatened you."
340;1200240;1201660;"Now I'm mad..."
341;1202600;1206150;"Yeah, but my biggest concern"
342;1206150;1207720;"was the master, and he agreed."
343;1208160;1212860;"But I'm worried they'll use Zushi again."
344;1213770;1215110;"It'll be okay."
345;1216590;1218490;"You don't need to worry."
346;1222560;1226050;"Today, I'll beat Killua-chan for my sixth win."
347;1226050;1228870;"Tomorrow, I'll beat Gon-chan 
for my seventh win."
348;1229690;1233870;"Then I just need to find three more chumps."
349;1235960;1237530;"And I'll be a Floor Master."
350;1238210;1242510;"I'll get all the wealth and glory to 
set me up for the rest of my life."
351;1246980;1249060;"Move, and I will kill you..."
352;1249600;1251740;"Use <i>Nen</i>, and I will kill you."
353;1251740;1253760;"Make a sound, and I will kill you."
354;1254290;1256620;"If you understand, slowly close your eyes."
355;1258390;1261820;"Do you know what happens 
if you break your word?"
356;1263020;1266020;"If you know, slowly open your eyes."
357;1266020;1268560;"Look at me in the mirror, and listen carefully."
358;1272650;1275990;"Never show your filthy face to us again."
359;1277080;1278430;"That's a promise."
360;1283890;1285930;"Time has run out for Sadaso!"
361;1285930;1287390;"Killua wins by default!"
362;1287690;1290970;"Damn, I want my money back!"
363;1291940;1294400;"Killua opens the battle 
against the persistent trio"
364;1294400;1297150;"with a win by default."
365;1297150;1299220;"Thanks to their inborn talent,"
366;1299220;1303140;"Gon and Killua are learning <i>Nen</i> 
at incredible speeds."
367;1303140;1306350;"Now they will start the real battle"
368;1306350;1308580;"at Heavens Arena."
369;1381150;1386190;"Brush Your Teeth. 
Unripe Fruit"
370;1381150;1386490;"Gon and Killua's Hunterpedia"
371;1381400;1382950;"Coming up, we have Gon"
372;1382950;1383650;"and Killua's"
373;1383650;1385300;"Hunterpedia!"
374;1386620;1387470;"It's Gon"
375;1387470;1388320;"and Killua's"
376;1388320;1389610;"Hunterpedia!"
377;1388740;1399330;"Gon and Killua's Hunterpedia"
378;1389610;1391700;"Today, we introduce Sadaso."
379;1391070;1393580;"A Heavens Arena 
200s-class warrior."
380;1391700;1393080;"He underwent the traditional greeting"
381;1393080;1395050;"with Gido and Riehlvelt."
382;1393580;1399620;"Alters his <i>Nen</i> to form 
an invisible left arm."
383;1395050;1395740;"Yeah?"
384;1395740;1398070;"His invisible left arm is made of <i>Nen</i>."
385;1398070;1398780;"Yeah?"
386;1398780;1399270;"Oh."
387;1399270;1399870;"Yeah?"
388;1404960;1407720;"Next time: Power x To x Avenge!"
389;1407720;1409910;"Power, yeah?"
390;1409910;1411840;"Avenge, yeah?"
391;1411840;1414770;"Yeah? Yeah? Yeah?"
